UserID,FirstName,LastName,Email,Department,Role,Plan,Region,SignupDate,Status
1118,Kyle,Kemp,kara33@example.org,Operations,Senior Analyst,Free,Central,2025-02-18,Active
1119,Stephanie,Mccormick,pwilliams@example.org,Operations,Director,Free,East,2025-03-10,Active
1120,Jeremiah,Ramirez,unelson@example.net,Operations,Senior Analyst,Free,North,2025-11-04,Churned
1121,Erica,Osborn,gabrielfowler@example.org,Operations,Senior Analyst,Free,North,2025-07-20,Churned
1122,Bethany,Saunders,dhernandez@example.net,Data Science,Senior Analyst,Free,West,2025-07-14,Active
1123,Christina,Bush,zwhite@example.com,Data Science,Manager,Enterprise,West,2025-12-28,Active
1124,Alicia,Wheeler,yjohnson@example.net,Finance,Analyst,Free,Central,2025-02-28,Active
1125,Robert,Ray,cynthiarichardson@example.org,HR,Senior Analyst,Pro,Central,2025-10-15,Active
1126,Samantha,Schneider,christinachan@example.net,Finance,Director,Free,East,2025-07-26,Churned
1127,Erica,Randolph,brandonliu@example.com,Operations,Analyst,Free,Central,2025-09-02,Churned
1128,Andrew,Clark,rickyguzman@example.net,Data Science,Analyst,Enterprise,North,2025-05-08,Churned
1129,Angela,Cross,clinton93@example.net,Data Science,Analyst,Free,East,2025-08-10,Active
1130,Rebecca,Hartman,patrickdavis@example.org,Finance,VP,Pro,South,2025-06-08,Active
1131,Nicholas,Freeman,hgraves@example.org,Operations,Individual Contributor,Free,North,2025-09-27,Active
1132,Danielle,Graham,gonzalesbrian@example.net,Finance,Analyst,Free,Central,2025-08-18,Churned
1133,Barbara,Freeman,rrush@example.com,Marketing,Individual Contributor,Free,East,2025-04-08,Active
1134,Nichole,Charles,joshuaphillips@example.net,HR,Senior Analyst,Pro,South,2025-08-24,Suspended
1135,Timothy,Burton,ryanorr@example.org,Finance,Individual Contributor,Pro,East,2025-07-17,Churned
1136,David,Ford,iwong@example.net,HR,Senior Analyst,Free,Central,2025-06-21,Active
1137,Scott,Martinez,johnwalker@example.com,HR,Individual Contributor,Enterprise,Central,2025-11-05,Churned
1138,Autumn,Murphy,james27@example.com,Finance,Manager,Free,East,2025-11-06,Suspended
1139,Joseph,Villarreal,gmosley@example.org,Data Science,Analyst,Pro,West,2025-07-23,Active
1140,Laura,Anderson,leblancsarah@example.org,Finance,Senior Analyst,Free,South,2025-06-27,Active
1141,Kevin,Castillo,benjamin73@example.net,HR,Senior Analyst,Pro,North,2025-09-06,Active
1142,Kimberly,Lopez,kristendowns@example.org,Finance,Analyst,Enterprise,East,2025-09-11,Churned
1143,Hannah,Lin,keith68@example.net,Marketing,Senior Analyst,Free,Central,2025-06-17,Active
1144,Roger,Miranda,pwhite@example.com,Operations,Individual Contributor,Pro,Central,2025-05-25,Active
1145,Danielle,Dunn,qnunez@example.org,Operations,Analyst,Free,Central,2025-06-05,Active
1146,Colleen,Hernandez,pattondustin@example.com,HR,Manager,Free,Central,2025-10-24,Active
1147,Chad,Stone,mark76@example.org,Finance,Senior Analyst,Free,Central,2025-11-22,Churned
1148,Catherine,Huber,bowenebony@example.org,Data Science,Manager,Free,East,2025-06-10,Churned
1149,Jessica,Fuller,tyler21@example.org,Engineering,Director,Free,North,2025-07-28,Active
1150,Isaac,Gay,raymond35@example.org,Operations,Individual Contributor,Free,South,2025-04-27,Active
1151,James,Davis,mcdowelllisa@example.org,Operations,Senior Analyst,Free,Central,2025-04-29,Active
1152,Timothy,Salinas,jonathanlawson@example.org,HR,Analyst,Free,West,2025-04-16,Active
1153,Seth,Gordon,wardjoshua@example.net,Data Science,Senior Analyst,Pro,South,2025-07-06,Churned
1154,Mark,Thompson,nicolewise@example.com,Data Science,VP,Free,South,2025-10-09,Active
1155,Jon,Wu,michaelbaldwin@example.net,HR,Manager,Free,Central,2025-11-14,Active
1156,Michelle,Thomas,shermanlarry@example.com,Data Science,Senior Analyst,Free,Central,2025-09-05,Active
1157,Steven,Turner,simmonscrystal@example.org,Data Science,Analyst,Pro,North,2025-09-19,Active
1158,Thomas,Chang,ckelly@example.net,Marketing,Individual Contributor,Enterprise,East,2025-12-25,Active
1159,Diana,Dennis,tony01@example.com,Product,Analyst,Enterprise,South,2025-10-16,Churned
1160,Morgan,Durham,todd39@example.org,Operations,Director,Enterprise,Central,2025-10-29,Active
1161,Morgan,Smith,wkelly@example.net,Finance,Manager,Free,North,2025-06-08,Active
1162,Lauren,Floyd,leebrent@example.org,Engineering,Individual Contributor,Free,West,2025-05-29,Churned
1163,Rick,Crane,jennifer78@example.com,Operations,Senior Analyst,Free,East,2025-08-26,Churned
1164,Jeffrey,Jones,marshallkevin@example.org,Operations,Analyst,Free,East,2025-10-22,Churned
1165,Tiffany,Romero,alexander22@example.net,Finance,Analyst,Free,West,2025-12-08,Active
1166,Brenda,Jones,melissa65@example.com,Operations,Analyst,Free,West,2025-05-20,Active
1167,Jennifer,Donaldson,knightlisa@example.net,Operations,Manager,Free,West,2025-03-29,Churned
1168,Hunter,Olsen,emejia@example.com,Operations,Director,Free,East,2025-10-15,Active
1169,Crystal,Owens,champton@example.org,Operations,Individual Contributor,Free,Central,2025-08-07,Active
1170,Mackenzie,Clark,summer08@example.org,Marketing,Senior Analyst,Free,North,2025-10-17,Active
1171,Stephen,Johnson,wendy10@example.com,Product,Director,Free,West,2025-06-04,Churned
1172,Bruce,Morgan,richardsonsarah@example.com,Data Science,Senior Analyst,Enterprise,Central,2025-08-12,Active
1173,Donald,Sims,grant60@example.net,Finance,Analyst,Free,West,2025-10-27,Active
1174,Jennifer,Lawson,morganmatthew@example.org,Operations,Manager,Free,North,2025-04-14,Churned
1175,Matthew,Arnold,bobby21@example.com,Marketing,Analyst,Free,South,2025-06-13,Active
1176,Deborah,Peterson,erikabishop@example.org,Engineering,Manager,Pro,South,2025-02-20,Active
1177,Jamie,Mitchell,bfuller@example.org,Data Science,Senior Analyst,Free,East,2025-09-03,Churned
1178,Kathleen,Cooper,jill13@example.com,Finance,Senior Analyst,Free,North,2025-05-19,Churned
1179,Carl,Cole,michael15@example.com,Engineering,Manager,Pro,West,2025-02-25,Churned
1180,Kelly,Hudson,ricekristopher@example.net,Finance,Manager,Pro,East,2025-08-20,Churned
1181,Michelle,Fletcher,zachary82@example.com,Engineering,Analyst,Free,East,2025-08-22,Active
1182,Jeffrey,Brady,robert45@example.org,Operations,Manager,Pro,Central,2025-12-01,Active
1183,Chad,Simpson,orivers@example.net,Finance,Director,Free,East,2025-12-02,Churned
1184,Ryan,Sanders,jordanpaul@example.net,Operations,Senior Analyst,Free,East,2025-12-03,Churned
1185,Kevin,Price,russelljones@example.com,Product,Analyst,Free,South,2025-11-23,Active
1186,Heidi,Poole,lfrey@example.net,Marketing,Senior Analyst,Enterprise,West,2025-06-09,Active
1187,Christopher,Pham,ronniebaldwin@example.com,Finance,Manager,Free,West,2025-10-15,Churned
1188,Crystal,Mccall,glenda88@example.org,Marketing,Analyst,Pro,West,2025-05-07,Active
1189,Travis,Miller,michaelliu@example.org,Finance,Individual Contributor,Pro,Central,2025-10-24,Active
1190,Patrick,Mathews,vjohnson@example.org,Marketing,Senior Analyst,Pro,North,2025-06-13,Churned
1191,Kimberly,Jenkins,adamsjose@example.org,Finance,Analyst,Free,South,2025-11-22,Active
1192,Matthew,Hill,waynemcbride@example.org,Product,Individual Contributor,Pro,North,2025-10-09,Churned
1193,Mary,Kelley,christopher48@example.net,Finance,Individual Contributor,Free,Central,2025-09-15,Churned
1194,Jeremiah,Bowen,mchung@example.org,Finance,Individual Contributor,Free,East,2025-06-18,Churned
1195,Kelli,Wilson,theodoresharp@example.org,Marketing,Manager,Enterprise,West,2025-09-03,Active
1196,Gabriel,Hawkins,monica93@example.com,Data Science,Analyst,Free,East,2025-10-24,Churned
1197,Jennifer,Smith,brian22@example.org,Marketing,Individual Contributor,Enterprise,East,2025-10-24,Churned
1198,Wendy,Wallace,aaron94@example.org,Operations,Senior Analyst,Pro,East,2025-07-04,Active
1199,Natalie,Holt,amy40@example.com,Finance,Individual Contributor,Enterprise,North,2025-04-23,Active
1200,Ashley,Wilkins,christina37@example.net,Engineering,Analyst,Free,East,2025-10-19,Active
1201,Patricia,Merritt,ashley01@example.net,Operations,Analyst,Free,South,2025-08-28,Active
1202,Matthew,Beltran,lindsay91@example.com,Operations,Analyst,Pro,East,2025-06-09,Active
1203,Christopher,Orr,jeremyfrederick@example.com,HR,Senior Analyst,Free,South,2025-12-22,Active
1204,Gabriella,Reyes,wilsonmitchell@example.org,Marketing,Senior Analyst,Free,West,2025-05-29,Active
1205,Sarah,Wallace,roy91@example.org,Finance,Senior Analyst,Pro,East,2025-04-30,Active
1206,Ashley,Ross,ccraig@example.org,Marketing,Analyst,Free,South,2025-10-23,Active
1207,Erika,Long,elizabeth73@example.net,Data Science,Analyst,Pro,East,2025-04-02,Active
1208,Jeff,May,ashleycordova@example.org,Data Science,Senior Analyst,Free,Central,2025-11-14,Active
1209,Amy,Douglas,robert79@example.com,Finance,Analyst,Pro,South,2025-08-23,Active
1210,Stephanie,Meyer,russojohnny@example.com,Operations,Senior Analyst,Free,North,2025-07-24,Active
1211,Carol,Parker,jeremy65@example.org,Data Science,Manager,Enterprise,West,2025-09-12,Active
1212,Alexis,Vega,paulschneider@example.com,Finance,Individual Contributor,Free,South,2025-04-30,Churned
1213,Anthony,Ibarra,bgordon@example.org,Finance,Analyst,Free,East,2025-09-02,Active
1214,Dustin,Johnson,raymondmoyer@example.org,Finance,Manager,Free,East,2025-07-20,Churned
1215,Sean,Burgess,ashley80@example.org,Operations,VP,Free,East,2025-10-19,Churned
1216,Cassandra,Boyd,jarvismary@example.net,Product,Individual Contributor,Pro,North,2025-06-20,Churned
1217,David,Robinson,cobbjean@example.com,HR,Individual Contributor,Free,South,2025-08-30,Churned
1218,Brandon,Henderson,erobinson@example.com,Operations,Manager,Free,East,2025-07-10,Active
1219,Jonathon,Riley,nathancarroll@example.com,Operations,Director,Enterprise,South,2025-06-04,Churned
1220,Wendy,Reese,yoderanthony@example.org,Engineering,Individual Contributor,Pro,Central,2025-11-09,Churned
1221,Nicholas,Williams,jamie39@example.net,Data Science,Senior Analyst,Free,West,2025-10-10,Churned
1222,Allison,Smith,kevingomez@example.com,Operations,Senior Analyst,Pro,South,2025-10-16,Churned
1223,Patricia,Fitzpatrick,smithlori@example.net,Engineering,Director,Pro,East,2025-10-25,Active
1224,Sandra,Mckee,daltonmichelle@example.org,HR,Analyst,Free,South,2025-06-08,Active
1225,Tracy,Marsh,jasonturner@example.net,Operations,Director,Pro,Central,2025-02-13,Active
1226,Joan,Harris,russodorothy@example.org,Operations,Director,Pro,East,2025-08-31,Active
1227,Victoria,Harrington,dhunt@example.com,Data Science,Manager,Free,Central,2025-10-26,Churned
1228,Kelly,Owens,briana92@example.net,HR,Senior Analyst,Pro,South,2025-10-25,Suspended
1229,Brad,Fuller,fjohnson@example.org,Marketing,Analyst,Free,South,2025-05-01,Active
1230,Monica,Gomez,philip88@example.net,Data Science,Senior Analyst,Free,Central,2025-08-19,Active
1231,John,Bender,david26@example.org,Finance,Manager,Free,South,2025-09-28,Churned
1232,Monica,Knight,lisa70@example.org,Finance,Individual Contributor,Enterprise,Central,2025-08-24,Churned
1233,Todd,Estrada,jasontaylor@example.com,Marketing,Analyst,Pro,West,2025-09-03,Suspended
1234,Connie,Hernandez,rlozano@example.com,Finance,Individual Contributor,Pro,Central,2025-03-26,Active
1235,Luis,Clark,bwilkerson@example.org,Engineering,Individual Contributor,Free,Central,2025-07-14,Churned
1236,Kara,Scott,dlewis@example.net,Finance,Analyst,Free,Central,2025-08-05,Churned
1237,Todd,Hughes,eileencopeland@example.net,Operations,Individual Contributor,Free,West,2025-06-08,Active
1238,Eric,Jarvis,jbenton@example.com,Marketing,Analyst,Free,West,2025-04-15,Suspended
1239,Kathleen,Sanders,tyroneclarke@example.net,Operations,Individual Contributor,Free,East,2025-08-07,Churned
1240,Christopher,Wong,carlosanderson@example.org,Operations,Senior Analyst,Pro,West,2025-07-09,Active
1241,Ronald,Franklin,creynolds@example.org,Marketing,Analyst,Pro,Central,2025-09-30,Active
1242,Dawn,Williams,jessica96@example.org,Finance,Senior Analyst,Free,South,2025-12-09,Active
1243,Lisa,Baldwin,douglasanderson@example.net,Engineering,Senior Analyst,Free,East,2025-11-24,Active
1244,Megan,Edwards,tinamendoza@example.net,Finance,Manager,Pro,South,2025-09-24,Churned
1245,Michelle,Hopkins,charleswade@example.net,Marketing,Analyst,Free,East,2025-11-01,Active
1246,Sarah,Bryant,victoria26@example.com,Finance,Senior Analyst,Pro,West,2025-11-16,Active
1247,Lauren,Myers,barbarasanders@example.net,Marketing,Analyst,Enterprise,South,2025-12-04,Churned
1248,Scott,Gordon,ndrake@example.org,HR,Manager,Free,South,2025-09-03,Churned
1249,Faith,Steele,brownmichael@example.net,Data Science,Individual Contributor,Pro,West,2025-09-10,Active
1250,Kevin,Rivas,edwinperez@example.org,Marketing,Analyst,Free,West,2025-07-28,Active
1251,Tyrone,Jones,carterdanielle@example.org,Marketing,Individual Contributor,Free,East,2025-10-04,Churned
1252,Steven,Phillips,perezjane@example.com,Operations,Senior Analyst,Pro,North,2025-09-17,Active
1253,Kendra,Phillips,reedjoseph@example.net,Data Science,Individual Contributor,Free,East,2025-03-09,Suspended
1254,Stephen,Baker,njohnson@example.com,Operations,Analyst,Free,South,2025-07-06,Active
1255,Grace,Deleon,grichards@example.com,Marketing,Senior Analyst,Pro,East,2025-07-07,Active
1256,Michael,Perez,richard58@example.org,Operations,Senior Analyst,Enterprise,West,2025-09-21,Churned
1257,Lisa,Chen,dharvey@example.com,Engineering,Director,Pro,East,2025-07-01,Active
1258,Jessica,Hoover,fdean@example.com,Operations,Manager,Pro,South,2025-06-06,Active
1259,John,Williams,melissa73@example.com,Data Science,Senior Analyst,Free,West,2025-07-09,Active
1260,Tammy,Smith,joseph36@example.org,Product,Manager,Free,South,2025-07-17,Churned
1261,Joseph,Joseph,stacey19@example.org,HR,Analyst,Enterprise,West,2025-11-05,Active
1262,Ian,Decker,johnsonjacob@example.com,Operations,Manager,Pro,West,2025-11-06,Active
1263,Mary,Travis,donna02@example.com,Product,Manager,Enterprise,East,2025-10-08,Active
1264,Jeanette,Bowers,ecollins@example.com,Finance,Senior Analyst,Pro,East,2025-05-04,Active
1265,Steven,Chapman,walshsharon@example.net,Engineering,Manager,Free,East,2025-10-01,Active
1266,Robert,Rangel,qlloyd@example.net,Data Science,Analyst,Pro,West,2025-06-12,Active
1267,Maureen,Warren,vcoleman@example.com,Finance,Director,Pro,South,2025-08-08,Active
1268,Zachary,Reed,nicole13@example.org,HR,Manager,Free,West,2025-03-19,Active
1269,John,Mccoy,jamesthompson@example.com,HR,Analyst,Free,Central,2025-10-03,Active
1270,Sherry,Allen,ericanderson@example.net,Operations,Individual Contributor,Pro,Central,2025-08-16,Active
1271,Nancy,Ross,jordanthomas@example.com,Operations,Analyst,Pro,Central,2025-09-06,Churned
1272,Caitlin,Costa,maria51@example.org,Operations,Analyst,Enterprise,West,2025-04-01,Active
1273,Jeff,Peterson,mendezrodney@example.org,Finance,Senior Analyst,Free,North,2025-07-31,Churned
1274,Rhonda,Marks,andrew81@example.net,Engineering,VP,Free,Central,2025-11-01,Active
1275,Christopher,Lee,amberellis@example.net,Engineering,Senior Analyst,Free,East,2025-06-07,Active
1276,Samuel,Baker,montoyatamara@example.org,Finance,Analyst,Free,North,2025-07-16,Churned
1277,Kevin,Jimenez,ronaldmercado@example.org,HR,Manager,Pro,West,2025-08-22,Active
1278,Jacob,Parks,bethjohnson@example.org,Operations,Senior Analyst,Free,South,2025-07-21,Churned
1279,Mike,Bell,josephlogan@example.org,Marketing,Analyst,Pro,South,2025-09-07,Active
1280,Henry,Morrison,dthompson@example.net,Engineering,Director,Pro,West,2025-07-22,Active
1281,Derek,Hicks,cmaynard@example.net,Operations,Analyst,Pro,West,2025-08-21,Active
1282,Donald,Brooks,williamslisa@example.net,Finance,Senior Analyst,Free,North,2025-03-08,Suspended
1283,Robin,Hammond,thomasjordan@example.net,HR,Analyst,Free,East,2025-10-30,Active
1284,Lisa,Grimes,gardnerjamie@example.org,Operations,Manager,Free,South,2025-04-19,Active
1285,Jennifer,Brown,phubbard@example.org,Engineering,Analyst,Free,Central,2025-10-08,Active
1286,Courtney,Davis,vhernandez@example.net,Finance,Individual Contributor,Pro,East,2025-10-26,Active
1287,Cynthia,Cooper,wardcurtis@example.org,Engineering,Manager,Free,Central,2025-07-09,Churned
1288,Alexander,Simmons,wallerryan@example.com,Finance,Senior Analyst,Pro,North,2025-09-12,Active
1289,Debra,Morgan,kathywiley@example.net,HR,Analyst,Free,South,2025-12-15,Active
1290,Rebecca,Stevens,grobinson@example.net,Data Science,Senior Analyst,Free,North,2025-01-23,Active
1291,Jacqueline,Evans,kenneth83@example.com,Operations,Senior Analyst,Free,West,2025-11-20,Active
1292,Lee,Holloway,parkersharon@example.com,HR,Manager,Free,West,2025-07-19,Churned
1293,Jessica,Holt,johnvaldez@example.com,Engineering,Senior Analyst,Free,South,2025-07-29,Active
1294,Amber,Myers,randy22@example.com,Finance,Manager,Free,North,2025-04-14,Active
1295,Willie,Townsend,johnsonelizabeth@example.net,Data Science,Senior Analyst,Pro,South,2025-07-02,Active
1296,Harry,Ruiz,danieldixon@example.com,Data Science,Analyst,Pro,East,2025-11-10,Active
1297,Andrew,Mathews,omcpherson@example.org,Data Science,Senior Analyst,Free,West,2025-10-25,Active
1298,Katherine,Mitchell,krista59@example.net,Marketing,Individual Contributor,Free,West,2025-10-15,Active
1299,Christine,Carey,woodsrichard@example.net,Operations,Senior Analyst,Free,West,2025-09-30,Churned
1300,Sharon,Fox,wbrown@example.net,Product,Individual Contributor,Enterprise,West,2025-10-03,Active
1301,Kelly,Park,elliottjennifer@example.net,Data Science,Analyst,Free,South,2025-07-20,Active
1302,Benjamin,Young,william93@example.org,HR,Analyst,Free,West,2025-07-28,Active
1303,Robin,Stone,pcamacho@example.com,Operations,Analyst,Pro,West,2025-08-12,Active
1304,Patrick,Spencer,laurenperry@example.org,Marketing,Analyst,Free,East,2025-12-16,Active
